index,key,file_name,file_path,jpg_path,convert_jpg_path,scaled_jpg_path,cluster_index,keep_image,Tags
755,3C03E528-2D3D-453C-AAAE-99AFA63F34CB,3C03E528-2D3D-453C-AAAE-99AFA63F34CB.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C03E528-2D3D-453C-AAAE-99AFA63F34CB.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C03E528-2D3D-453C-AAAE-99AFA63F34CB.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C03E528-2D3D-453C-AAAE-99AFA63F34CB.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C03E528-2D3D-453C-AAAE-99AFA63F34CB.jpg,106,False,"Remove, Test"
756,3C0893DE-6E20-481C-B479-F1C68B242737,3C0893DE-6E20-481C-B479-F1C68B242737.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C0893DE-6E20-481C-B479-F1C68B242737.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C0893DE-6E20-481C-B479-F1C68B242737.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C0893DE-6E20-481C-B479-F1C68B242737.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C0893DE-6E20-481C-B479-F1C68B242737.jpg,-1,True,"Keep, Test"
757,3C09FD2E-CF15-4D2F-B6FF-5E705EEB5AEB,3C09FD2E-CF15-4D2F-B6FF-5E705EEB5AEB.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C09FD2E-CF15-4D2F-B6FF-5E705EEB5AEB.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C09FD2E-CF15-4D2F-B6FF-5E705EEB5AEB.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C09FD2E-CF15-4D2F-B6FF-5E705EEB5AEB.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C09FD2E-CF15-4D2F-B6FF-5E705EEB5AEB.jpg,131,True,"Keep, Test"
758,3C0F4E80-8113-49C8-AB48-587816F1A906,3C0F4E80-8113-49C8-AB48-587816F1A906.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C0F4E80-8113-49C8-AB48-587816F1A906.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C0F4E80-8113-49C8-AB48-587816F1A906.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C0F4E80-8113-49C8-AB48-587816F1A906.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C0F4E80-8113-49C8-AB48-587816F1A906.jpg,0,False,"Remove, Test"
759,3C2178FC-CB03-4996-88A3-FEB46DF5391F,3C2178FC-CB03-4996-88A3-FEB46DF5391F.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C2178FC-CB03-4996-88A3-FEB46DF5391F.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C2178FC-CB03-4996-88A3-FEB46DF5391F.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C2178FC-CB03-4996-88A3-FEB46DF5391F.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C2178FC-CB03-4996-88A3-FEB46DF5391F.jpg,0,False,"Remove, Test"
760,3C282F03-AC53-4090-B3F6-6FD5DEF63F6A,3C282F03-AC53-4090-B3F6-6FD5DEF63F6A.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C282F03-AC53-4090-B3F6-6FD5DEF63F6A.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C282F03-AC53-4090-B3F6-6FD5DEF63F6A.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C282F03-AC53-4090-B3F6-6FD5DEF63F6A.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C282F03-AC53-4090-B3F6-6FD5DEF63F6A.jpg,0,False,"Remove, Test"
761,3C2DF609-0806-4484-A0FD-71D4EF264905,3C2DF609-0806-4484-A0FD-71D4EF264905.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C2DF609-0806-4484-A0FD-71D4EF264905.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C2DF609-0806-4484-A0FD-71D4EF264905.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C2DF609-0806-4484-A0FD-71D4EF264905.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C2DF609-0806-4484-A0FD-71D4EF264905.jpg,132,True,"Keep, Test"
762,3C303DCA-E9AF-4D67-82D7-B5132B9749EF,3C303DCA-E9AF-4D67-82D7-B5132B9749EF.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C303DCA-E9AF-4D67-82D7-B5132B9749EF.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C303DCA-E9AF-4D67-82D7-B5132B9749EF.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C303DCA-E9AF-4D67-82D7-B5132B9749EF.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C303DCA-E9AF-4D67-82D7-B5132B9749EF.jpg,12,False,"Remove, Test"
763,3C49B630-F637-4332-8D40-5B6F52622EA7,3C49B630-F637-4332-8D40-5B6F52622EA7.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C49B630-F637-4332-8D40-5B6F52622EA7.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C49B630-F637-4332-8D40-5B6F52622EA7.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C49B630-F637-4332-8D40-5B6F52622EA7.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C49B630-F637-4332-8D40-5B6F52622EA7.jpg,0,False,"Remove, Test"
764,3C697FB3-552A-461B-9BF9-C312AF876A2C,3C697FB3-552A-461B-9BF9-C312AF876A2C.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C697FB3-552A-461B-9BF9-C312AF876A2C.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C697FB3-552A-461B-9BF9-C312AF876A2C.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C697FB3-552A-461B-9BF9-C312AF876A2C.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C697FB3-552A-461B-9BF9-C312AF876A2C.jpg,-1,True,"Keep, Test"
765,3C6D0563-4D21-4C5D-B3B7-1478E94165FC,3C6D0563-4D21-4C5D-B3B7-1478E94165FC.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C6D0563-4D21-4C5D-B3B7-1478E94165FC.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C6D0563-4D21-4C5D-B3B7-1478E94165FC.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C6D0563-4D21-4C5D-B3B7-1478E94165FC.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C6D0563-4D21-4C5D-B3B7-1478E94165FC.jpg,0,False,"Remove, Test"
766,3C8D95BF-B57B-4108-8963-C7063522F2E1,3C8D95BF-B57B-4108-8963-C7063522F2E1.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C8D95BF-B57B-4108-8963-C7063522F2E1.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C8D95BF-B57B-4108-8963-C7063522F2E1.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3C8D95BF-B57B-4108-8963-C7063522F2E1.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3C8D95BF-B57B-4108-8963-C7063522F2E1.jpg,0,False,"Remove, Test"
767,3CA06A7B-9D19-4CFE-8702-61E8FD3339FD,3CA06A7B-9D19-4CFE-8702-61E8FD3339FD.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CA06A7B-9D19-4CFE-8702-61E8FD3339FD.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CA06A7B-9D19-4CFE-8702-61E8FD3339FD.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CA06A7B-9D19-4CFE-8702-61E8FD3339FD.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CA06A7B-9D19-4CFE-8702-61E8FD3339FD.jpg,0,False,"Remove, Test"
768,3CC74DBE-27F5-45A3-8A81-D3702B36E981,3CC74DBE-27F5-45A3-8A81-D3702B36E981.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CC74DBE-27F5-45A3-8A81-D3702B36E981.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CC74DBE-27F5-45A3-8A81-D3702B36E981.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CC74DBE-27F5-45A3-8A81-D3702B36E981.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CC74DBE-27F5-45A3-8A81-D3702B36E981.jpg,0,False,"Remove, Test"
769,3CCD2FCC-5B9D-45C4-9BAC-94A68E958E68,3CCD2FCC-5B9D-45C4-9BAC-94A68E958E68.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CCD2FCC-5B9D-45C4-9BAC-94A68E958E68.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CCD2FCC-5B9D-45C4-9BAC-94A68E958E68.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CCD2FCC-5B9D-45C4-9BAC-94A68E958E68.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CCD2FCC-5B9D-45C4-9BAC-94A68E958E68.jpg,-1,True,"Keep, Test"
770,3CCF8AB8-7828-451C-A588-E23AEFD05DA0,3CCF8AB8-7828-451C-A588-E23AEFD05DA0.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CCF8AB8-7828-451C-A588-E23AEFD05DA0.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CCF8AB8-7828-451C-A588-E23AEFD05DA0.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CCF8AB8-7828-451C-A588-E23AEFD05DA0.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CCF8AB8-7828-451C-A588-E23AEFD05DA0.jpg,3,False,"Remove, Test"
771,3CEC127D-33A4-495D-9285-EE2A531F57E2,3CEC127D-33A4-495D-9285-EE2A531F57E2.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CEC127D-33A4-495D-9285-EE2A531F57E2.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CEC127D-33A4-495D-9285-EE2A531F57E2.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CEC127D-33A4-495D-9285-EE2A531F57E2.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CEC127D-33A4-495D-9285-EE2A531F57E2.jpg,126,False,"Remove, Test"
772,3CF60250-4A49-4B61-B3E6-CA63D789F638,3CF60250-4A49-4B61-B3E6-CA63D789F638.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CF60250-4A49-4B61-B3E6-CA63D789F638.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CF60250-4A49-4B61-B3E6-CA63D789F638.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CF60250-4A49-4B61-B3E6-CA63D789F638.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CF60250-4A49-4B61-B3E6-CA63D789F638.jpg,-1,True,"Keep, Test"
773,3CF9780F-240D-4E34-8C97-2E53E69E3748,3CF9780F-240D-4E34-8C97-2E53E69E3748.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CF9780F-240D-4E34-8C97-2E53E69E3748.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CF9780F-240D-4E34-8C97-2E53E69E3748.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3CF9780F-240D-4E34-8C97-2E53E69E3748.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3CF9780F-240D-4E34-8C97-2E53E69E3748.jpg,77,False,"Remove, Test"
774,3D14A73D-51DB-4DD2-9635-3DC9FEFAC6F5,3D14A73D-51DB-4DD2-9635-3DC9FEFAC6F5.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D14A73D-51DB-4DD2-9635-3DC9FEFAC6F5.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D14A73D-51DB-4DD2-9635-3DC9FEFAC6F5.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D14A73D-51DB-4DD2-9635-3DC9FEFAC6F5.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D14A73D-51DB-4DD2-9635-3DC9FEFAC6F5.jpg,0,False,"Remove, Test"
775,3D2565DB-BE0B-4A8F-8778-7B9011C8A13B,3D2565DB-BE0B-4A8F-8778-7B9011C8A13B.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D2565DB-BE0B-4A8F-8778-7B9011C8A13B.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D2565DB-BE0B-4A8F-8778-7B9011C8A13B.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D2565DB-BE0B-4A8F-8778-7B9011C8A13B.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D2565DB-BE0B-4A8F-8778-7B9011C8A13B.jpg,133,True,"Keep, Test"
776,3D274BF1-FD45-4BE6-9A73-3169E312586E,3D274BF1-FD45-4BE6-9A73-3169E312586E.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D274BF1-FD45-4BE6-9A73-3169E312586E.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D274BF1-FD45-4BE6-9A73-3169E312586E.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D274BF1-FD45-4BE6-9A73-3169E312586E.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D274BF1-FD45-4BE6-9A73-3169E312586E.jpg,134,True,"Keep, Test"
777,3D3D3FDE-A16C-4355-B92F-2937526DBC84,3D3D3FDE-A16C-4355-B92F-2937526DBC84.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D3D3FDE-A16C-4355-B92F-2937526DBC84.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D3D3FDE-A16C-4355-B92F-2937526DBC84.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D3D3FDE-A16C-4355-B92F-2937526DBC84.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D3D3FDE-A16C-4355-B92F-2937526DBC84.jpg,135,True,"Keep, Test"
778,3D6AC364-0770-469F-8432-8D01FA35588F,3D6AC364-0770-469F-8432-8D01FA35588F.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D6AC364-0770-469F-8432-8D01FA35588F.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D6AC364-0770-469F-8432-8D01FA35588F.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D6AC364-0770-469F-8432-8D01FA35588F.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D6AC364-0770-469F-8432-8D01FA35588F.jpg,-1,True,"Keep, Test"
779,3D6C6638-6F45-4A29-AB7D-7B14E916FC7D,3D6C6638-6F45-4A29-AB7D-7B14E916FC7D.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D6C6638-6F45-4A29-AB7D-7B14E916FC7D.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D6C6638-6F45-4A29-AB7D-7B14E916FC7D.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D6C6638-6F45-4A29-AB7D-7B14E916FC7D.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D6C6638-6F45-4A29-AB7D-7B14E916FC7D.jpg,0,False,"Remove, Test"
780,3D891F04-CBA5-4EEE-8A08-1FBDD3B427A1,3D891F04-CBA5-4EEE-8A08-1FBDD3B427A1.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D891F04-CBA5-4EEE-8A08-1FBDD3B427A1.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D891F04-CBA5-4EEE-8A08-1FBDD3B427A1.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D891F04-CBA5-4EEE-8A08-1FBDD3B427A1.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D891F04-CBA5-4EEE-8A08-1FBDD3B427A1.jpg,-1,True,"Keep, Test"
781,3D8F3D63-12C1-4D58-BC20-90B0EE5D812B,3D8F3D63-12C1-4D58-BC20-90B0EE5D812B.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D8F3D63-12C1-4D58-BC20-90B0EE5D812B.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D8F3D63-12C1-4D58-BC20-90B0EE5D812B.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D8F3D63-12C1-4D58-BC20-90B0EE5D812B.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D8F3D63-12C1-4D58-BC20-90B0EE5D812B.jpg,0,False,"Remove, Test"
782,3D930E37-342E-402E-968E-C269F5D90711,3D930E37-342E-402E-968E-C269F5D90711.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D930E37-342E-402E-968E-C269F5D90711.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D930E37-342E-402E-968E-C269F5D90711.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3D930E37-342E-402E-968E-C269F5D90711.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3D930E37-342E-402E-968E-C269F5D90711.jpg,125,False,"Remove, Test"
783,3DB2C053-BB41-406F-8796-48FB055C06DA,3DB2C053-BB41-406F-8796-48FB055C06DA.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3DB2C053-BB41-406F-8796-48FB055C06DA.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3DB2C053-BB41-406F-8796-48FB055C06DA.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3DB2C053-BB41-406F-8796-48FB055C06DA.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3DB2C053-BB41-406F-8796-48FB055C06DA.jpg,-1,True,"Keep, Test"
784,3DDA566F-3E57-4E07-8EEA-5C27960E5640,3DDA566F-3E57-4E07-8EEA-5C27960E5640.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3DDA566F-3E57-4E07-8EEA-5C27960E5640.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3DDA566F-3E57-4E07-8EEA-5C27960E5640.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3DDA566F-3E57-4E07-8EEA-5C27960E5640.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3DDA566F-3E57-4E07-8EEA-5C27960E5640.jpg,0,False,"Remove, Test"
785,3DDDF038-C976-4F57-B766-D9811587D642,3DDDF038-C976-4F57-B766-D9811587D642.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3DDDF038-C976-4F57-B766-D9811587D642.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3DDDF038-C976-4F57-B766-D9811587D642.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3DDDF038-C976-4F57-B766-D9811587D642.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3DDDF038-C976-4F57-B766-D9811587D642.jpg,79,False,"Remove, Test"
786,3DE355A4-50AC-47B4-B089-09788FE114BC,3DE355A4-50AC-47B4-B089-09788FE114BC.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3DE355A4-50AC-47B4-B089-09788FE114BC.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3DE355A4-50AC-47B4-B089-09788FE114BC.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3DE355A4-50AC-47B4-B089-09788FE114BC.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3DE355A4-50AC-47B4-B089-09788FE114BC.jpg,0,False,"Remove, Test"
787,3DF25672-3C41-4B36-AE38-731A8A68B00E,3DF25672-3C41-4B36-AE38-731A8A68B00E.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3DF25672-3C41-4B36-AE38-731A8A68B00E.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3DF25672-3C41-4B36-AE38-731A8A68B00E.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3DF25672-3C41-4B36-AE38-731A8A68B00E.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3DF25672-3C41-4B36-AE38-731A8A68B00E.jpg,0,False,"Remove, Test"
788,3E1B6610-1792-4CF5-9669-D348357F84A0,3E1B6610-1792-4CF5-9669-D348357F84A0.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3E1B6610-1792-4CF5-9669-D348357F84A0.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3E1B6610-1792-4CF5-9669-D348357F84A0.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3E1B6610-1792-4CF5-9669-D348357F84A0.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3E1B6610-1792-4CF5-9669-D348357F84A0.jpg,-1,True,"Keep, Test"
789,3E37531F-0938-4CE6-B6CF-A4837AF64E3D,3E37531F-0938-4CE6-B6CF-A4837AF64E3D.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3E37531F-0938-4CE6-B6CF-A4837AF64E3D.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3E37531F-0938-4CE6-B6CF-A4837AF64E3D.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3E37531F-0938-4CE6-B6CF-A4837AF64E3D.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3E37531F-0938-4CE6-B6CF-A4837AF64E3D.jpg,-1,True,"Keep, Test"
790,3E63834B-846C-45E6-810D-26E13629F5DC,3E63834B-846C-45E6-810D-26E13629F5DC.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3E63834B-846C-45E6-810D-26E13629F5DC.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3E63834B-846C-45E6-810D-26E13629F5DC.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3E63834B-846C-45E6-810D-26E13629F5DC.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3E63834B-846C-45E6-810D-26E13629F5DC.jpg,0,False,"Remove, Test"
791,3E67436A-3789-41F4-BF66-855D872F28EE,3E67436A-3789-41F4-BF66-855D872F28EE.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3E67436A-3789-41F4-BF66-855D872F28EE.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3E67436A-3789-41F4-BF66-855D872F28EE.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3E67436A-3789-41F4-BF66-855D872F28EE.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3E67436A-3789-41F4-BF66-855D872F28EE.jpg,0,False,"Remove, Test"
792,3E880B42-7C8E-46D3-BB85-F2F7C6BF0818,3E880B42-7C8E-46D3-BB85-F2F7C6BF0818.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3E880B42-7C8E-46D3-BB85-F2F7C6BF0818.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3E880B42-7C8E-46D3-BB85-F2F7C6BF0818.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3E880B42-7C8E-46D3-BB85-F2F7C6BF0818.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3E880B42-7C8E-46D3-BB85-F2F7C6BF0818.jpg,0,False,"Remove, Test"
793,3E989A4F-75E7-409E-8353-C98D5C0F0D24,3E989A4F-75E7-409E-8353-C98D5C0F0D24.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3E989A4F-75E7-409E-8353-C98D5C0F0D24.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3E989A4F-75E7-409E-8353-C98D5C0F0D24.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3E989A4F-75E7-409E-8353-C98D5C0F0D24.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3E989A4F-75E7-409E-8353-C98D5C0F0D24.jpg,0,False,"Remove, Test"
794,3EBC0355-708B-46E7-9D86-E85D43F43A70,3EBC0355-708B-46E7-9D86-E85D43F43A70.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3EBC0355-708B-46E7-9D86-E85D43F43A70.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3EBC0355-708B-46E7-9D86-E85D43F43A70.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3EBC0355-708B-46E7-9D86-E85D43F43A70.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3EBC0355-708B-46E7-9D86-E85D43F43A70.jpg,-1,True,"Keep, Test"
795,3ED7F0E9-03D6-4307-B2CF-8CD87DA65461,3ED7F0E9-03D6-4307-B2CF-8CD87DA65461.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3ED7F0E9-03D6-4307-B2CF-8CD87DA65461.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3ED7F0E9-03D6-4307-B2CF-8CD87DA65461.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3ED7F0E9-03D6-4307-B2CF-8CD87DA65461.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3ED7F0E9-03D6-4307-B2CF-8CD87DA65461.jpg,0,False,"Remove, Test"
796,3F04B55E-2B54-451E-86C3-2D0F4E88BD92,3F04B55E-2B54-451E-86C3-2D0F4E88BD92.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3F04B55E-2B54-451E-86C3-2D0F4E88BD92.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3F04B55E-2B54-451E-86C3-2D0F4E88BD92.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3F04B55E-2B54-451E-86C3-2D0F4E88BD92.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3F04B55E-2B54-451E-86C3-2D0F4E88BD92.jpg,64,False,"Remove, Test"
797,3F0A1A84-6723-4D47-BC34-A1CF88939F91,3F0A1A84-6723-4D47-BC34-A1CF88939F91.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3F0A1A84-6723-4D47-BC34-A1CF88939F91.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3F0A1A84-6723-4D47-BC34-A1CF88939F91.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3F0A1A84-6723-4D47-BC34-A1CF88939F91.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3F0A1A84-6723-4D47-BC34-A1CF88939F91.jpg,-1,True,"Keep, Test"
798,3F2140B2-A2B8-4410-96DB-C212ED98831B,3F2140B2-A2B8-4410-96DB-C212ED98831B.dng,data\main_run\2020-10-15_13-03-57\processed\converted_images\3F2140B2-A2B8-4410-96DB-C212ED98831B.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3F2140B2-A2B8-4410-96DB-C212ED98831B.jpg,data\main_run\2020-10-15_13-03-57\processed\converted_images\3F2140B2-A2B8-4410-96DB-C212ED98831B.jpg,data\main_run\2020-10-15_13-03-57\processed\resized_bw_images\3F2140B2-A2B8-4410-96DB-C212ED98831B.jpg,0,False,"Remove, Test"
